,Order ID,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Shipment TimeFrame,Shipping options,Year,Month,Month-Year,day
3447,BN-2013-9076931,2013-05-09,Harry Josephson,Erfurt,Germany,Central,Consumer,2013-10-09,Economy,Thuringia,"SanDisk Numeric Keypad, Bluetooth",0.0,166.0,27.0,3,Technology,Accessories,5,Standard Shipping,2013,May,05/2013,3
3448,AZ-2013-6379416,2013-07-09,Millie Franklin,Bonn,Germany,Central,Consumer,2013-09-14,Economy,North Rhine-Westphalia,"Smead Lockers, Single Width",0.1,179.0,69.0,1,Office Supplies,Storage,7,Standard Shipping,2013,Jul,07/2013,1
3449,AZ-2013-212873,2013-09-09,Angelina Hurst,Lohne,Germany,Central,Consumer,2013-09-16,Economy,Lower Saxony,"Fiskars Box Cutter, Serrated",0.0,226.0,72.0,7,Office Supplies,Supplies,7,Standard Shipping,2013,Sep,09/2013,0
3450,AZ-2013-4231059,2013-09-09,Bryce Efird,Munich,Germany,Central,Corporate,2013-11-09,Priority,Bavaria,"Kraft Clasp Envelope, Set of 50",0.0,45.0,0.0,5,Office Supplies,Envelopes,2,Priority Shipping,2013,Sep,09/2013,0
3451,AZ-2013-4231059,2013-09-09,Bryce Efird,Munich,Germany,Central,Corporate,2013-11-09,Priority,Bavaria,"Rogers File Cart, Single Width",0.1,1147.0,204.0,9,Office Supplies,Storage,2,Priority Shipping,2013,Sep,09/2013,0
3452,AZ-2013-4231059,2013-09-09,Bryce Efird,Munich,Germany,Central,Corporate,2013-11-09,Priority,Bavaria,"Rogers Trays, Industrial",0.1,280.0,93.0,5,Office Supplies,Storage,2,Priority Shipping,2013,Sep,09/2013,0
3453,AZ-2013-4231059,2013-09-09,Bryce Efird,Munich,Germany,Central,Corporate,2013-11-09,Priority,Bavaria,"Fiskars Ruler, Easy Grip",0.0,32.0,11.0,2,Office Supplies,Supplies,2,Priority Shipping,2013,Sep,09/2013,0
3454,AZ-2013-5687918,2013-09-09,Ruby Patel,Bayreuth,Germany,Central,Home Office,2013-09-16,Economy,Bavaria,"SAFCO Bag Chairs, Black",0.1,42.0,3.0,1,Furniture,Chairs,7,Standard Shipping,2013,Sep,09/2013,0
3455,AZ-2013-5687918,2013-09-09,Ruby Patel,Bayreuth,Germany,Central,Home Office,2013-09-16,Economy,Bavaria,"Nokia Office Telephone, Cordless",0.0,136.0,12.0,2,Technology,Phones,7,Standard Shipping,2013,Sep,09/2013,0
3456,BN-2013-2505357,2013-09-09,Jeffrey Laird,Erfurt,Germany,Central,Corporate,2013-09-15,Economy,Thuringia,"Novimex Steel Folding Chair, Red",0.1,148.0,54.0,2,Furniture,Chairs,6,Standard Shipping,2013,Sep,09/2013,0
3457,AZ-2013-4953096,2013-12-09,Corey Browne,Darmstadt,Germany,Central,Consumer,2013-09-15,Priority,Hesse,"Samsung Headset, with Caller ID",0.0,73.0,4.0,1,Technology,Phones,3,Priority Shipping,2013,Dec,12/2013,0
3458,AZ-2013-5834532,2013-12-09,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,Bremen,"Ikea Library with Doors, Traditional",0.1,654.0,247.0,2,Furniture,Bookcases,2,Priority Shipping,2013,Dec,12/2013,0
3459,AZ-2013-5834532,2013-12-09,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,Bremen,"Cuisinart Coffee Grinder, Black",0.1,137.0,55.0,4,Office Supplies,Appliances,2,Priority Shipping,2013,Dec,12/2013,0
3460,AZ-2013-5834532,2013-12-09,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,Bremen,"Ibico Binder Covers, Recycled",0.0,70.0,26.0,5,Office Supplies,Binders,2,Priority Shipping,2013,Dec,12/2013,0
3461,AZ-2013-5834532,2013-12-09,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,Bremen,"Wilson Jones Binder, Clear",0.0,75.0,6.0,6,Office Supplies,Binders,2,Priority Shipping,2013,Dec,12/2013,0
3462,AZ-2013-4983076,2013-09-13,Dominic Stephenson,Munster,Germany,Central,Home Office,2013-09-19,Economy,Lower Saxony,"Binney & Smith Pencil Sharpener, Fluorescent",0.0,80.0,3.0,3,Office Supplies,Art,6,Standard Shipping,2013,Sep,09/2013,4
3463,AZ-2013-6030964,2013-09-15,Georgina Garner,Frankfurt,Germany,Central,Consumer,2013-09-21,Economy,Hesse,"Belkin Mouse, USB",0.0,82.0,12.0,2,Technology,Accessories,6,Standard Shipping,2013,Sep,09/2013,6
3464,AZ-2013-9800622,2013-09-16,Lori Miller,Duisburg,Germany,Central,Consumer,2013-09-19,Priority,North Rhine-Westphalia,"Bush Corner Shelving, Mobile",0.1,228.0,81.0,2,Furniture,Bookcases,3,Priority Shipping,2013,Sep,09/2013,0
3465,AZ-2013-9800622,2013-09-16,Lori Miller,Duisburg,Germany,Central,Consumer,2013-09-19,Priority,North Rhine-Westphalia,"Acco 3-Hole Punch, Economy",0.0,60.0,11.0,2,Office Supplies,Binders,3,Priority Shipping,2013,Sep,09/2013,0
3466,AZ-2013-9800622,2013-09-16,Lori Miller,Duisburg,Germany,Central,Consumer,2013-09-19,Priority,North Rhine-Westphalia,"Avery Binder, Durable",0.0,43.0,2.0,3,Office Supplies,Binders,3,Priority Shipping,2013,Sep,09/2013,0
3467,AZ-2013-9800622,2013-09-16,Lori Miller,Duisburg,Germany,Central,Consumer,2013-09-19,Priority,North Rhine-Westphalia,"Cardinal Hole Reinforcements, Recycled",0.0,23.0,9.0,4,Office Supplies,Binders,3,Priority Shipping,2013,Sep,09/2013,0
3468,AZ-2013-9800622,2013-09-16,Lori Miller,Duisburg,Germany,Central,Consumer,2013-09-19,Priority,North Rhine-Westphalia,"Tenex Lockers, Industrial",0.1,1842.0,368.0,10,Office Supplies,Storage,3,Priority Shipping,2013,Sep,09/2013,0
3469,AZ-2013-9800622,2013-09-16,Lori Miller,Duisburg,Germany,Central,Consumer,2013-09-19,Priority,North Rhine-Westphalia,"Samsung Office Telephone, Cordless",0.0,340.0,51.0,5,Technology,Phones,3,Priority Shipping,2013,Sep,09/2013,0
3470,AZ-2013-3911329,2013-09-17,Lilly Le Grand,Munster,Germany,Central,Home Office,2013-09-20,Priority,Lower Saxony,"Dania Floating Shelf Set, Mobile",0.1,464.0,88.0,3,Furniture,Bookcases,3,Priority Shipping,2013,Sep,09/2013,1
3471,AZ-2013-3911329,2013-09-17,Lilly Le Grand,Munster,Germany,Central,Home Office,2013-09-20,Priority,Lower Saxony,"Sauder Library with Doors, Traditional",0.1,2442.0,-244.0,7,Furniture,Bookcases,3,Priority Shipping,2013,Sep,09/2013,1
3472,AZ-2013-3911329,2013-09-17,Lilly Le Grand,Munster,Germany,Central,Home Office,2013-09-20,Priority,Lower Saxony,"Cardinal Index Tab, Durable",0.0,46.0,21.0,6,Office Supplies,Binders,3,Priority Shipping,2013,Sep,09/2013,1
3473,AZ-2013-3911329,2013-09-17,Lilly Le Grand,Munster,Germany,Central,Home Office,2013-09-20,Priority,Lower Saxony,"Avery Color Coded Labels, 5000 Label Set",0.0,68.0,24.0,5,Office Supplies,Labels,3,Priority Shipping,2013,Sep,09/2013,1
3474,AZ-2013-1321075,2013-09-18,Jesse Godson,Munich,Germany,Central,Corporate,2013-09-22,Economy,Bavaria,"StarTech Phone, Red",0.0,215.0,88.0,3,Technology,Machines,4,Standard Shipping,2013,Sep,09/2013,2
3475,AZ-2013-3021491,2013-09-20,Mary Saterfiel,Dortmund,Germany,Central,Consumer,2013-09-21,Immediate,North Rhine-Westphalia,"Ikea Corner Shelving, Traditional",0.1,222.0,69.0,2,Furniture,Bookcases,1,Next Day Shipping,2013,Sep,09/2013,4
3476,AZ-2013-3021491,2013-09-20,Mary Saterfiel,Dortmund,Germany,Central,Consumer,2013-09-21,Immediate,North Rhine-Westphalia,"Avery File Folder Labels, Laser Printer Compatible",0.0,18.0,8.0,2,Office Supplies,Labels,1,Next Day Shipping,2013,Sep,09/2013,4
3477,AZ-2013-1307141,2013-09-21,Charles Builder,Berlin,Germany,Central,Consumer,2013-09-28,Economy,Berlin,"Harbour Creations Steel Folding Chair, Red",0.2,313.0,27.0,4,Furniture,Chairs,7,Standard Shipping,2013,Sep,09/2013,5
3478,AZ-2013-1307141,2013-09-21,Charles Builder,Berlin,Germany,Central,Consumer,2013-09-28,Economy,Berlin,"BIC Sketch Pad, Fluorescent",0.1,135.0,34.0,3,Office Supplies,Art,7,Standard Shipping,2013,Sep,09/2013,5
3479,AZ-2013-1307141,2013-09-21,Charles Builder,Berlin,Germany,Central,Consumer,2013-09-28,Economy,Berlin,"Konica Receipt Printer, Red",0.1,215.0,50.0,2,Technology,Machines,7,Standard Shipping,2013,Sep,09/2013,5
3480,AZ-2013-5249533,2013-09-24,Timothy Pownall,Hagen,Germany,Central,Consumer,2013-09-30,Economy,North Rhine-Westphalia,"BIC Sketch Pad, Water Color",0.0,207.0,31.0,4,Office Supplies,Art,6,Standard Shipping,2013,Sep,09/2013,1
3481,BN-2013-9324340,2013-09-24,Gilbert Montgomery,Gera,Germany,Central,Consumer,2013-09-30,Economy,Thuringia,"Jiffy Interoffice Envelope, Recycled",0.0,226.0,61.0,5,Office Supplies,Envelopes,6,Standard Shipping,2013,Sep,09/2013,1
3482,AZ-2013-5712396,2013-09-25,Jonathan Barbee,Berlin,Germany,Central,Consumer,2013-09-29,Economy,Berlin,"Kraft Interoffice Envelope, with clear poly window",0.1,91.0,29.0,2,Office Supplies,Envelopes,4,Standard Shipping,2013,Sep,09/2013,2
3483,AZ-2013-5712396,2013-09-25,Jonathan Barbee,Berlin,Germany,Central,Consumer,2013-09-29,Economy,Berlin,"Eldon Trays, Single Width",0.2,192.0,31.0,5,Office Supplies,Storage,4,Standard Shipping,2013,Sep,09/2013,2
3484,AZ-2013-6736860,2013-09-25,Gabrielle Tulaba,Hamburg,Germany,Central,Consumer,2013-09-26,Priority,Hamburg,"Avery Shipping Labels, Adjustable",0.0,20.0,6.0,2,Office Supplies,Labels,1,Next Day Shipping,2013,Sep,09/2013,2
3485,AZ-2013-6736860,2013-09-25,Gabrielle Tulaba,Hamburg,Germany,Central,Consumer,2013-09-26,Priority,Hamburg,"SanDisk Note Cards, Multicolor",0.0,170.0,71.0,5,Office Supplies,Paper,1,Next Day Shipping,2013,Sep,09/2013,2
3486,AZ-2013-6736860,2013-09-25,Gabrielle Tulaba,Hamburg,Germany,Central,Consumer,2013-09-26,Priority,Hamburg,"Logitech Router, Erganomic",0.0,245.0,44.0,1,Technology,Accessories,1,Next Day Shipping,2013,Sep,09/2013,2
3487,AZ-2013-8987528,2013-09-27,Eloise Sykes,Essen,Germany,Central,Consumer,2013-02-10,Economy,North Rhine-Westphalia,"Rogers Lockers, Wire Frame",0.1,190.0,32.0,1,Office Supplies,Storage,5,Standard Shipping,2013,Sep,09/2013,4
3488,BN-2013-3793462,2013-09-27,Nicole Johns,Hanover,Germany,Central,Consumer,2013-02-10,Economy,Lower Saxony,"BIC Markers, Fluorescent",0.5,166.0,-140.0,12,Office Supplies,Art,5,Standard Shipping,2013,Sep,09/2013,4
3489,BN-2013-3793462,2013-09-27,Nicole Johns,Hanover,Germany,Central,Consumer,2013-02-10,Economy,Lower Saxony,"Epson Calculator, White",0.5,90.0,-75.0,4,Technology,Machines,5,Standard Shipping,2013,Sep,09/2013,4
3490,AZ-2013-6788616,2013-09-30,Edward Zwar,Ingolstadt,Germany,Central,Consumer,2013-09-30,Immediate,Bavaria,"Hon Rocking Chair, Adjustable",0.1,599.0,253.0,5,Furniture,Chairs,0,Next Day Shipping,2013,Sep,09/2013,0
3491,AZ-2013-6788616,2013-09-30,Edward Zwar,Ingolstadt,Germany,Central,Consumer,2013-09-30,Immediate,Bavaria,"Tenex Light Bulb, Durable",0.0,48.0,6.0,3,Furniture,Furnishings,0,Next Day Shipping,2013,Sep,09/2013,0
3492,AZ-2013-6788616,2013-09-30,Edward Zwar,Ingolstadt,Germany,Central,Consumer,2013-09-30,Immediate,Bavaria,"GlobeWeis Peel and Seal, with clear poly window",0.0,175.0,9.0,7,Office Supplies,Envelopes,0,Next Day Shipping,2013,Sep,09/2013,0
3493,AZ-2013-6788616,2013-09-30,Edward Zwar,Ingolstadt,Germany,Central,Consumer,2013-09-30,Immediate,Bavaria,"Novimex Color Coded Labels, Laser Printer Compatible",0.0,25.0,6.0,2,Office Supplies,Labels,0,Next Day Shipping,2013,Sep,09/2013,0
3494,AZ-2013-6788616,2013-09-30,Edward Zwar,Ingolstadt,Germany,Central,Consumer,2013-09-30,Immediate,Bavaria,"Smead File Cart, Industrial",0.1,347.0,69.0,3,Office Supplies,Storage,0,Next Day Shipping,2013,Sep,09/2013,0
3495,AZ-2013-1894900,2013-01-10,Richard Poole,Siegen,Germany,Central,Home Office,2013-07-10,Economy,North Rhine-Westphalia,"Eaton Cards & Envelopes, Recycled",0.0,90.0,45.0,2,Office Supplies,Paper,6,Standard Shipping,2013,Jan,01/2013,3
3496,AZ-2013-2014135,2013-03-10,Jack Brier,Erftstadt,Germany,Central,Consumer,2013-09-10,Economy,North Rhine-Westphalia,"Stockwell Rubber Bands, Metal",0.0,49.0,24.0,3,Office Supplies,Fasteners,6,Standard Shipping,2013,Mar,03/2013,6
3497,AZ-2013-1255477,2013-04-10,Sebastian Barber,Ratingen,Germany,Central,Home Office,2013-07-10,Economy Plus,North Rhine-Westphalia,"Sauder Floating Shelf Set, Metal",0.1,524.0,81.0,3,Furniture,Bookcases,3,Priority Shipping,2013,Apr,04/2013,2
3498,AZ-2013-7546171,2013-04-10,Sophia Owen,Velbert,Germany,Central,Corporate,2013-05-10,Priority,North Rhine-Westphalia,"Rubbermaid Stacking Tray, Erganomic",0.0,95.0,30.0,4,Furniture,Furnishings,1,Next Day Shipping,2013,Apr,04/2013,2
3499,AZ-2013-5850386,2013-05-10,Jacob Roemer,Dresden,Germany,Central,Corporate,2013-09-10,Economy,Saxony,"Enermax Cards & Envelopes, Premium",0.5,24.0,-10.0,1,Office Supplies,Paper,4,Standard Shipping,2013,May,05/2013,4
3500,AZ-2013-5850386,2013-05-10,Jacob Roemer,Dresden,Germany,Central,Corporate,2013-09-10,Economy,Saxony,"Memorex Mouse, Erganomic",0.5,78.0,-72.0,6,Technology,Accessories,4,Standard Shipping,2013,May,05/2013,4
3501,AZ-2013-4133988,2013-11-10,William Somerville,Dorsten,Germany,Central,Corporate,2013-10-15,Economy,North Rhine-Westphalia,"Rubbermaid Stacking Tray, Erganomic",0.0,67.0,0.0,3,Furniture,Furnishings,4,Standard Shipping,2013,Nov,11/2013,6
3502,AZ-2013-4133988,2013-11-10,William Somerville,Dorsten,Germany,Central,Corporate,2013-10-15,Economy,North Rhine-Westphalia,"Barricks Coffee Table, Adjustable Height",0.35,197.0,-30.0,1,Furniture,Tables,4,Standard Shipping,2013,Nov,11/2013,6
3503,AZ-2013-5465324,2013-10-15,Corey Browne,Hamburg,Germany,Central,Consumer,2013-10-20,Economy,Hamburg,"Hon Swivel Stool, Adjustable",0.1,299.0,10.0,2,Furniture,Chairs,5,Standard Shipping,2013,Oct,10/2013,1
3504,AZ-2013-5465324,2013-10-15,Corey Browne,Hamburg,Germany,Central,Consumer,2013-10-20,Economy,Hamburg,"Eldon Stacking Tray, Durable",0.0,86.0,18.0,3,Furniture,Furnishings,5,Standard Shipping,2013,Oct,10/2013,1
3505,AZ-2013-5465324,2013-10-15,Corey Browne,Hamburg,Germany,Central,Consumer,2013-10-20,Economy,Hamburg,"Sanford Highlighters, Water Color",0.0,170.0,61.0,9,Office Supplies,Art,5,Standard Shipping,2013,Oct,10/2013,1
3506,AZ-2013-5465324,2013-10-15,Corey Browne,Hamburg,Germany,Central,Consumer,2013-10-20,Economy,Hamburg,"Sanford Pens, Easy-Erase",0.0,45.0,10.0,4,Office Supplies,Art,5,Standard Shipping,2013,Oct,10/2013,1
3507,AZ-2013-5465324,2013-10-15,Corey Browne,Hamburg,Germany,Central,Consumer,2013-10-20,Economy,Hamburg,"Stiletto Letter Opener, Easy Grip",0.0,210.0,40.0,7,Office Supplies,Supplies,5,Standard Shipping,2013,Oct,10/2013,1
3508,AZ-2013-1025501,2013-10-28,Samuel Hardey,Magdeburg,Germany,Central,Home Office,2013-01-11,Economy,Saxony-Anhalt,"Smead File Cart, Industrial",0.1,231.0,46.0,2,Office Supplies,Storage,4,Standard Shipping,2013,Oct,10/2013,0
3509,AZ-2013-8659278,2013-10-30,Eve Spencer,Augsburg,Germany,Central,Consumer,2013-10-30,Immediate,Bavaria,"Belkin Mouse, Bluetooth",0.0,41.0,20.0,1,Technology,Accessories,0,Next Day Shipping,2013,Oct,10/2013,2
3510,AZ-2013-5007894,2013-01-11,Jacob Varley,Magdeburg,Germany,Central,Corporate,2013-06-11,Economy,Saxony-Anhalt,"Green Bar Cards & Envelopes, 8.5 x 11",0.0,158.0,28.0,3,Office Supplies,Paper,5,Standard Shipping,2013,Jan,01/2013,4
3511,AZ-2013-5007894,2013-01-11,Jacob Varley,Magdeburg,Germany,Central,Corporate,2013-06-11,Economy,Saxony-Anhalt,"Rogers Folders, Single Width",0.1,55.0,-1.0,2,Office Supplies,Storage,5,Standard Shipping,2013,Jan,01/2013,4
3512,AZ-2013-5970660,2013-01-11,Jasmine Slater,Darmstadt,Germany,Central,Corporate,2013-06-11,Economy Plus,Hesse,"Stiletto Shears, High Speed",0.0,48.0,4.0,1,Office Supplies,Supplies,5,Standard Shipping,2013,Jan,01/2013,4
3513,AZ-2013-5999783,2013-02-11,Elise Ali,Stuttgart,Germany,Central,Home Office,2013-06-11,Economy,Baden-Württemberg,"SanDisk Keyboard, Erganomic",0.0,159.0,21.0,2,Technology,Accessories,4,Standard Shipping,2013,Feb,02/2013,0
3514,AZ-2013-7290380,2013-02-11,Stella Hellyer,Berlin,Germany,Central,Consumer,2013-04-11,Economy Plus,Berlin,"Eldon Box, Single Width",0.2,25.0,3.0,3,Office Supplies,Storage,2,Priority Shipping,2013,Feb,02/2013,0
3515,AZ-2013-6062232,2013-04-11,Madeline Crooks,Dresden,Germany,Central,Consumer,2013-09-11,Economy,Saxony,"Deflect-O Clock, Durable",0.5,47.0,-17.0,2,Furniture,Furnishings,5,Standard Shipping,2013,Apr,04/2013,3
3516,AZ-2013-405028,2013-05-11,Sophie Franklin,Berlin,Germany,Central,Corporate,2013-09-11,Economy,Berlin,"Rogers Trays, Blue",0.2,247.0,31.0,5,Office Supplies,Storage,4,Standard Shipping,2013,May,05/2013,5
3517,AZ-2013-4134876,2013-06-11,Harry Josephson,Halle,Germany,Central,Consumer,2013-12-11,Economy,North Rhine-Westphalia,"Fellowes File Cart, Blue",0.1,618.0,206.0,5,Office Supplies,Storage,6,Standard Shipping,2013,Jun,06/2013,1
3518,AZ-2013-4092169,2013-06-11,Lucas Warren,Cologne,Germany,Central,Consumer,2013-10-11,Economy,North Rhine-Westphalia,"Avery Shipping Labels, Laser Printer Compatible",0.0,12.0,2.0,1,Office Supplies,Labels,4,Standard Shipping,2013,Jun,06/2013,1
3519,AZ-2013-4092169,2013-06-11,Lucas Warren,Cologne,Germany,Central,Consumer,2013-10-11,Economy,North Rhine-Westphalia,"Okidata Inkjet, Durable",0.0,625.0,6.0,2,Technology,Machines,4,Standard Shipping,2013,Jun,06/2013,1
3520,AZ-2013-9006218,2013-11-11,Summer Hayward,Essen,Germany,Central,Consumer,2013-11-16,Economy,North Rhine-Westphalia,"Bush 3-Shelf Cabinet, Metal",0.1,771.0,163.0,6,Furniture,Bookcases,5,Standard Shipping,2013,Nov,11/2013,0
3521,AZ-2013-9006218,2013-11-11,Summer Hayward,Essen,Germany,Central,Consumer,2013-11-16,Economy,North Rhine-Westphalia,"Smead Box, Single Width",0.1,49.0,9.0,5,Office Supplies,Storage,5,Standard Shipping,2013,Nov,11/2013,0
3522,AZ-2013-9006218,2013-11-11,Summer Hayward,Essen,Germany,Central,Consumer,2013-11-16,Economy,North Rhine-Westphalia,"Motorola Office Telephone, VoIP",0.0,216.0,95.0,3,Technology,Phones,5,Standard Shipping,2013,Nov,11/2013,0
3523,AZ-2013-9006218,2013-11-11,Summer Hayward,Essen,Germany,Central,Consumer,2013-11-16,Economy,North Rhine-Westphalia,"Motorola Speaker Phone, Cordless",0.0,133.0,7.0,1,Technology,Phones,5,Standard Shipping,2013,Nov,11/2013,0
3524,AZ-2013-9006218,2013-11-11,Summer Hayward,Essen,Germany,Central,Consumer,2013-11-16,Economy,North Rhine-Westphalia,"Motorola Speaker Phone, VoIP",0.0,390.0,16.0,3,Technology,Phones,5,Standard Shipping,2013,Nov,11/2013,0
3525,AZ-2013-9006218,2013-11-11,Summer Hayward,Essen,Germany,Central,Consumer,2013-11-16,Economy,North Rhine-Westphalia,"Samsung Signal Booster, Full Size",0.0,1103.0,529.0,8,Technology,Phones,5,Standard Shipping,2013,Nov,11/2013,0
3526,AZ-2013-1444287,2013-12-11,Adam Peacock,Hamburg,Germany,Central,Corporate,2013-11-13,Priority,Hamburg,"Advantus Staples, 12 Pack",0.0,21.0,1.0,2,Office Supplies,Fasteners,1,Next Day Shipping,2013,Dec,12/2013,2
3527,AZ-2013-1444287,2013-12-11,Adam Peacock,Hamburg,Germany,Central,Corporate,2013-11-13,Priority,Hamburg,"SanDisk Mouse, Erganomic",0.0,325.0,65.0,9,Technology,Accessories,1,Next Day Shipping,2013,Dec,12/2013,2
3528,AZ-2013-3326917,2013-11-13,Karon Shah,Solingen,Germany,Central,Corporate,2013-11-19,Economy,North Rhine-Westphalia,"Stiletto Letter Opener, Steel",0.0,75.0,9.0,3,Office Supplies,Supplies,6,Standard Shipping,2013,Nov,11/2013,2
3529,BN-2013-8485680,2013-11-13,Kazuko Mason,Erfurt,Germany,Central,Home Office,2013-11-15,Priority,Thuringia,"Fiskars Scissors, High Speed",0.0,116.0,56.0,5,Office Supplies,Supplies,2,Priority Shipping,2013,Nov,11/2013,2
3530,AZ-2013-7597474,2013-11-14,Freddie Kaur,Hamburg,Germany,Central,Consumer,2013-11-19,Economy,Hamburg,"BIC Highlighters, Fluorescent",0.0,283.0,93.0,14,Office Supplies,Art,5,Standard Shipping,2013,Nov,11/2013,3
3531,AZ-2013-7597474,2013-11-14,Freddie Kaur,Hamburg,Germany,Central,Consumer,2013-11-19,Economy,Hamburg,"OIC Staples, Assorted Sizes",0.0,18.0,7.0,2,Office Supplies,Fasteners,5,Standard Shipping,2013,Nov,11/2013,3
3532,AZ-2013-4982500,2013-11-15,Faith Chambers,Gladbeck,Germany,Central,Consumer,2013-11-17,Priority,North Rhine-Westphalia,"Hamilton Beach Toaster, Black",0.1,256.0,57.0,5,Office Supplies,Appliances,2,Priority Shipping,2013,Nov,11/2013,4
3533,AZ-2013-4982500,2013-11-15,Faith Chambers,Gladbeck,Germany,Central,Consumer,2013-11-17,Priority,North Rhine-Westphalia,"Avery Hole Reinforcements, Economy",0.0,13.0,0.0,3,Office Supplies,Binders,2,Priority Shipping,2013,Nov,11/2013,4
3534,AZ-2013-4982500,2013-11-15,Faith Chambers,Gladbeck,Germany,Central,Consumer,2013-11-17,Priority,North Rhine-Westphalia,"Fellowes Box, Industrial",0.1,54.0,-3.0,3,Office Supplies,Storage,2,Priority Shipping,2013,Nov,11/2013,4
3535,AZ-2013-4780772,2013-11-16,Angelina Hurst,Erlangen,Germany,Central,Consumer,2013-11-22,Economy,Bavaria,"Harbour Creations Executive Leather Armchair, Adjustable",0.1,848.0,367.0,2,Furniture,Chairs,6,Standard Shipping,2013,Nov,11/2013,5
3536,AZ-2013-2671803,2013-11-19,Edward Davidson,Berlin,Germany,Central,Home Office,2013-11-25,Economy,Berlin,"Fellowes Folders, Blue",0.2,127.0,48.0,6,Office Supplies,Storage,6,Standard Shipping,2013,Nov,11/2013,1
3537,AZ-2013-8603182,2013-11-20,Tom Charlton,Bielefeld,Germany,Central,Corporate,2013-11-22,Economy Plus,North Rhine-Westphalia,"Dania Stackable Bookrack, Pine",0.1,221.0,-22.0,2,Furniture,Bookcases,2,Priority Shipping,2013,Nov,11/2013,2
3538,AZ-2013-8603182,2013-11-20,Tom Charlton,Bielefeld,Germany,Central,Corporate,2013-11-22,Economy Plus,North Rhine-Westphalia,"Jiffy Manila Envelope, Set of 50",0.0,52.0,21.0,2,Office Supplies,Envelopes,2,Priority Shipping,2013,Nov,11/2013,2
3539,AZ-2013-9517506,2013-11-21,Harvey Drozd,Koblenz,Germany,Central,Consumer,2013-11-28,Economy,Rhineland-Palatinate,"Hewlett Wireless Fax, High-Speed",0.0,757.0,371.0,2,Technology,Copiers,7,Standard Shipping,2013,Nov,11/2013,3
3540,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"BIC Sketch Pad, Easy-Erase",0.0,294.0,147.0,6,Office Supplies,Art,7,Standard Shipping,2013,Nov,11/2013,4
3541,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Boston Pens, Blue",0.0,28.0,1.0,2,Office Supplies,Art,7,Standard Shipping,2013,Nov,11/2013,4
3542,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Accos Staples, 12 Pack",0.0,31.0,6.0,3,Office Supplies,Fasteners,7,Standard Shipping,2013,Nov,11/2013,4
3543,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Harbour Creations Round Labels, Adjustable",0.0,14.0,4.0,3,Office Supplies,Labels,7,Standard Shipping,2013,Nov,11/2013,4
3544,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Eaton Memo Slips, 8.5 x 11",0.0,72.0,19.0,4,Office Supplies,Paper,7,Standard Shipping,2013,Nov,11/2013,4
3545,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Xerox Cards & Envelopes, 8.5 x 11",0.0,147.0,23.0,3,Office Supplies,Paper,7,Standard Shipping,2013,Nov,11/2013,4
3546,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Rogers Trays, Wire Frame",0.1,383.0,166.0,7,Office Supplies,Storage,7,Standard Shipping,2013,Nov,11/2013,4
3547,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"Acme Box Cutter, Steel",0.0,37.0,13.0,1,Office Supplies,Supplies,7,Standard Shipping,2013,Nov,11/2013,4
3548,AZ-2013-3127336,2013-11-22,Tricia Bustamante,Kiel,Germany,Central,Corporate,2013-11-29,Economy,Schleswig-Holstein,"StarTech Inkjet, Wireless",0.0,1509.0,45.0,5,Technology,Machines,7,Standard Shipping,2013,Nov,11/2013,4
3549,AZ-2013-388293,2013-11-22,Gracie Powell,Aachen,Germany,Central,Consumer,2013-11-28,Economy,North Rhine-Westphalia,"Sauder Floating Shelf Set, Traditional",0.1,1051.0,315.0,6,Furniture,Bookcases,6,Standard Shipping,2013,Nov,11/2013,4
3550,AZ-2013-388293,2013-11-22,Gracie Powell,Aachen,Germany,Central,Consumer,2013-11-28,Economy,North Rhine-Westphalia,"Ibico Index Tab, Clear",0.0,59.0,22.0,7,Office Supplies,Binders,6,Standard Shipping,2013,Nov,11/2013,4
