Order ID,Order Date,Customer Name,City,Country,Country_Initial,Region,Segment,Ship Date,Ship Mode,State
AZ-2014-5857850,25/06/2014,Toby Patterson,Berlin,Germany,DE,Central,Home Office,29/06/2014,Economy Plus,Berlin
AZ-2014-8488653,30/06/2014,Libby McDonald,Cologne,Germany,DE,Central,Home Office,04/07/2014,Economy,North Rhine-Westphalia
AZ-2014-1270889,30/06/2014,Jason Roger,Stuttgart,Germany,DE,Central,Corporate,05/07/2014,Economy Plus,Baden-Württemberg
AZ-2014-3370172,07/07/2014,Lily Skurrie,Munich,Germany,DE,Central,Corporate,12/07/2014,Economy Plus,Bavaria
BN-2014-7867544,07/07/2014,Ebony Northcott,Bonn,Germany,DE,Central,Consumer,11/07/2014,Economy,North Rhine-Westphalia
BN-2014-9995192,09/07/2014,Hayley Baldwinson,Celle,Germany,DE,Central,Consumer,10/07/2014,Priority,Lower Saxony
BN-2014-3416372,10/07/2014,Georgia Blackburn,Garbsen,Germany,DE,Central,Corporate,14/07/2014,Economy Plus,Lower Saxony
AZ-2014-7709968,16/07/2014,Norma McCowan,Berlin,Germany,DE,Central,Consumer,19/07/2014,Economy Plus,Berlin
BN-2014-6469413,19/07/2014,George Bryan,Essen,Germany,DE,Central,Consumer,23/07/2014,Economy,North Rhine-Westphalia
AZ-2014-7674132,21/07/2014,Ewan Hyde,Schwerin,Germany,DE,Central,Consumer,21/07/2014,Immediate,Mecklenburg-Vorpommern
BN-2014-7302833,24/07/2014,Scarlett Truchanas,Fulda,Germany,DE,Central,Corporate,28/07/2014,Economy,Hesse
AZ-2014-275213,26/07/2014,John Basser,Bottrop,Germany,DE,Central,Corporate,30/07/2014,Economy,North Rhine-Westphalia
AZ-2014-8682388,28/07/2014,Rory Martindale,Reutlingen,Germany,DE,Central,Consumer,31/07/2014,Priority,Baden-Württemberg
BN-2014-5571092,30/07/2014,Crystal Turner,Jena,Germany,DE,Central,Consumer,04/08/2014,Economy,Thuringia
AZ-2014-1538989,31/07/2014,Molly Crawford,Hamburg,Germany,DE,Central,Corporate,07/08/2014,Economy,Hamburg
AZ-2014-2300523,31/07/2014,Rebecca Chamberlain,Duisburg,Germany,DE,Central,Home Office,04/08/2014,Economy,North Rhine-Westphalia
AZ-2014-4892329,01/08/2014,Oscar Clayton,Cologne,Germany,DE,Central,Consumer,06/08/2014,Economy,North Rhine-Westphalia
AZ-2014-6660694,02/08/2014,Joel Peters,Krefeld,Germany,DE,Central,Home Office,07/08/2014,Economy,North Rhine-Westphalia
AZ-2014-2752390,04/08/2014,Alexandra Whitehouse,Berlin,Germany,DE,Central,Consumer,08/08/2014,Economy,Berlin
AZ-2014-3504387,04/08/2014,Kai Ford,Ratingen,Germany,DE,Central,Corporate,08/08/2014,Economy,North Rhine-Westphalia
BN-2014-3915044,06/08/2014,Anna Leal,Solingen,Germany,DE,Central,Consumer,08/08/2014,Priority,North Rhine-Westphalia
AZ-2014-6926624,08/08/2014,Lamar Lockhart,Schwerin,Germany,DE,Central,Consumer,12/08/2014,Economy,Mecklenburg-Vorpommern
AZ-2014-9141986,08/08/2014,Lucas Northcott,Wiesbaden,Germany,DE,Central,Consumer,10/08/2014,Economy Plus,Hesse
BN-2014-9982544,08/08/2014,Charlie Power,Essen,Germany,DE,Central,Home Office,15/08/2014,Economy,North Rhine-Westphalia
AZ-2014-9026521,12/08/2014,Madison Holloway,Bottrop,Germany,DE,Central,Corporate,16/08/2014,Economy,North Rhine-Westphalia
AZ-2014-356444,12/08/2014,Jeremy Pilcher,Essen,Germany,DE,Central,Corporate,15/08/2014,Priority,North Rhine-Westphalia
AZ-2014-8054390,13/08/2014,Taj Knetes,Offenburg,Germany,DE,Central,Consumer,18/08/2014,Economy,Baden-Württemberg
AZ-2014-6244900,13/08/2014,Lilly Le Grand,Munich,Germany,DE,Central,Home Office,13/08/2014,Immediate,Bavaria
BN-2014-7005725,14/08/2014,Isabelle Macghey,Bottrop,Germany,DE,Central,Consumer,17/08/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-5446211,18/08/2014,Gary Crume,Borken,Germany,DE,Central,Consumer,18/08/2014,Immediate,North Rhine-Westphalia
AZ-2014-1020342,18/08/2014,Ella Dwyer-Gray,Nuremberg,Germany,DE,Central,Consumer,22/08/2014,Economy,Bavaria
AZ-2014-6397741,18/08/2014,Victor Kron,Mainz,Germany,DE,Central,Consumer,20/08/2014,Economy Plus,Rhineland-Palatinate
AZ-2014-115654,19/08/2014,Jose Gambino,Berlin,Germany,DE,Central,Corporate,22/08/2014,Priority,Berlin
AZ-2014-4531843,19/08/2014,Kian Thomson,Frankfurt,Germany,DE,Central,Consumer,25/08/2014,Economy,Hesse
AZ-2014-8849270,20/08/2014,Yasmin Higgins,Langenfeld,Germany,DE,Central,Corporate,22/08/2014,Priority,North Rhine-Westphalia
AZ-2014-4317243,21/08/2014,Nelson Olsen,Moers,Germany,DE,Central,Home Office,23/08/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-7156078,22/08/2014,Amy Nixon,Hagen,Germany,DE,Central,Consumer,28/08/2014,Economy,North Rhine-Westphalia
BN-2014-4627406,25/08/2014,Jennifer Mattingly,Worms,Germany,DE,Central,Home Office,26/08/2014,Priority,Rhineland-Palatinate
AZ-2014-5210235,26/08/2014,John Harris,Cologne,Germany,DE,Central,Corporate,30/08/2014,Economy,North Rhine-Westphalia
BN-2014-3227902,27/08/2014,Joseph Ford,Berlin,Germany,DE,Central,Corporate,31/08/2014,Economy,Berlin
AZ-2014-96826,28/08/2014,Jayden Ali,Ludwigsburg,Germany,DE,Central,Consumer,01/09/2014,Economy Plus,Baden-Württemberg
AZ-2014-8612658,28/08/2014,Ricky Cullen,Hamm,Germany,DE,Central,Consumer,02/09/2014,Economy,North Rhine-Westphalia
AZ-2014-5561990,28/08/2014,Jammie Gibbs,Cologne,Germany,DE,Central,Consumer,30/08/2014,Priority,North Rhine-Westphalia
AZ-2014-3872710,28/08/2014,Rose Nicolay,Cottbus,Germany,DE,Central,Home Office,02/09/2014,Economy,Brandenburg
AZ-2014-378120,29/08/2014,Edward Hodges,Kiel,Germany,DE,Central,Consumer,30/08/2014,Priority,Schleswig-Holstein
AZ-2014-9593137,29/08/2014,Max Ronald,Friedberg,Germany,DE,Central,Corporate,31/08/2014,Priority,Hesse
AZ-2014-2013491,01/09/2014,Angelina Hurst,Hanover,Germany,DE,Central,Consumer,05/09/2014,Economy,Lower Saxony
AZ-2014-1094147,01/09/2014,Jonathan Summons,Munich,Germany,DE,Central,Consumer,05/09/2014,Economy,Bavaria
AZ-2014-9066153,02/09/2014,Imogen Symon,Bielefeld,Germany,DE,Central,Consumer,04/09/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-5956672,03/09/2014,Gemma Sharp,Nuremberg,Germany,DE,Central,Corporate,07/09/2014,Economy,Bavaria
AZ-2014-1390032,04/09/2014,Lucas Wood,Solingen,Germany,DE,Central,Corporate,08/09/2014,Economy,North Rhine-Westphalia
AZ-2014-181496,05/09/2014,Lane Taylor,Stuttgart,Germany,DE,Central,Corporate,11/09/2014,Economy,Baden-Württemberg
AZ-2014-1314393,05/09/2014,Tara Hines,Hamburg,Germany,DE,Central,Consumer,09/09/2014,Economy,Hamburg
BN-2014-5801390,05/09/2014,Ashton Charles,Celle,Germany,DE,Central,Consumer,12/09/2014,Economy,Lower Saxony
AZ-2014-6356102,08/09/2014,Caleb Kenyon,Sindelfingen,Germany,DE,Central,Corporate,13/09/2014,Economy Plus,Baden-Württemberg
AZ-2014-9985991,09/09/2014,Isabel Turnbull,Witten,Germany,DE,Central,Home Office,09/09/2014,Immediate,North Rhine-Westphalia
AZ-2014-4315429,10/09/2014,Maddison Breen,Herford,Germany,DE,Central,Corporate,14/09/2014,Economy,North Rhine-Westphalia
AZ-2014-2827922,11/09/2014,Adam Gibbs,Halle,Germany,DE,Central,Corporate,17/09/2014,Economy,Saxony-Anhalt
AZ-2014-955637,11/09/2014,Lydia Fowler,Essen,Germany,DE,Central,Corporate,13/09/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-2500745,11/09/2014,Elisabeth Manson,Herten,Germany,DE,Central,Consumer,15/09/2014,Economy,North Rhine-Westphalia
AZ-2014-8957312,11/09/2014,Lisa Boyette,Leipzig,Germany,DE,Central,Corporate,14/09/2014,Priority,Saxony
AZ-2014-36141,12/09/2014,Nicholas Carey,Kassel,Germany,DE,Central,Consumer,17/09/2014,Economy Plus,Hesse
AZ-2014-2049231,12/09/2014,Henry Chandler,Mainz,Germany,DE,Central,Home Office,12/09/2014,Immediate,Rhineland-Palatinate
BN-2014-2098637,17/09/2014,Ella Troy,Augsburg,Germany,DE,Central,Home Office,22/09/2014,Economy,Bavaria
AZ-2014-21710,18/09/2014,Rose Heap,Munich,Germany,DE,Central,Consumer,22/09/2014,Economy,Bavaria
AZ-2014-6085803,18/09/2014,Rita McCann,Willich,Germany,DE,Central,Consumer,22/09/2014,Economy Plus,North Rhine-Westphalia
BN-2014-6976303,19/09/2014,Leah Barrett,Berlin,Germany,DE,Central,Consumer,23/09/2014,Economy,Berlin
AZ-2014-8055993,21/09/2014,Jett Osman,Cologne,Germany,DE,Central,Home Office,25/09/2014,Economy,North Rhine-Westphalia
AZ-2014-1026568,23/09/2014,Millie Arnold,Dresden,Germany,DE,Central,Consumer,25/09/2014,Economy Plus,Saxony
AZ-2014-1302174,24/09/2014,Tyler Miah,Schwerin,Germany,DE,Central,Home Office,01/10/2014,Economy,Mecklenburg-Vorpommern
AZ-2014-1499701,25/09/2014,Kevin Madigan,Oberhausen,Germany,DE,Central,Consumer,01/10/2014,Economy,North Rhine-Westphalia
AZ-2014-2899056,26/09/2014,Mary Saterfiel,Munich,Germany,DE,Central,Consumer,01/10/2014,Economy,Bavaria
AZ-2014-1214037,27/09/2014,Andrew Shah,Berlin,Germany,DE,Central,Home Office,03/10/2014,Economy,Berlin
AZ-2014-4010374,29/09/2014,Kimberly Boyd,Munich,Germany,DE,Central,Corporate,06/10/2014,Economy,Bavaria
AZ-2014-2805502,29/09/2014,Georgina Fuller,Pulheim,Germany,DE,Central,Consumer,30/09/2014,Priority,North Rhine-Westphalia
AZ-2014-7413278,30/09/2014,Lisa Boyette,Darmstadt,Germany,DE,Central,Corporate,02/10/2014,Economy Plus,Hesse
AZ-2014-5838029,03/10/2014,Archer Hort,Bonn,Germany,DE,Central,Consumer,08/10/2014,Economy,North Rhine-Westphalia
BN-2014-6384429,03/10/2014,Jennifer Douglas,Erfurt,Germany,DE,Central,Corporate,06/10/2014,Economy Plus,Thuringia
AZ-2014-9876425,06/10/2014,Logan Allan,Munich,Germany,DE,Central,Corporate,10/10/2014,Economy Plus,Bavaria
AZ-2014-3811327,08/10/2014,Ewan Hyde,Hanover,Germany,DE,Central,Consumer,12/10/2014,Economy Plus,Lower Saxony
AZ-2014-5952161,13/10/2014,Anna Macdonald,Stuttgart,Germany,DE,Central,Consumer,18/10/2014,Economy,Baden-Württemberg
AZ-2014-507287,13/10/2014,Molly De Mole,Hamm,Germany,DE,Central,Corporate,16/10/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-5528996,17/10/2014,Charlie Power,Berlin,Germany,DE,Central,Home Office,22/10/2014,Economy Plus,Berlin
AZ-2014-1127335,20/10/2014,Charles Rice,Hamburg,Germany,DE,Central,Corporate,22/10/2014,Priority,Hamburg
AZ-2014-6063209,21/10/2014,Hazel Turner,Gelsenkirchen,Germany,DE,Central,Home Office,27/10/2014,Economy,North Rhine-Westphalia
AZ-2014-7469338,22/10/2014,Ada Dalton,Cologne,Germany,DE,Central,Corporate,29/10/2014,Economy,North Rhine-Westphalia
AZ-2014-4004441,23/10/2014,Edward Davidson,Troisdorf,Germany,DE,Central,Home Office,28/10/2014,Economy,North Rhine-Westphalia
AZ-2014-4045031,23/10/2014,Lara Giles,Ulm,Germany,DE,Central,Consumer,26/10/2014,Priority,Baden-Württemberg
AZ-2014-8841844,23/10/2014,Henry Winder,Cologne,Germany,DE,Central,Corporate,26/10/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-4660406,24/10/2014,Nathan Noble,Munich,Germany,DE,Central,Corporate,27/10/2014,Economy Plus,Bavaria
AZ-2014-9290079,29/10/2014,Craig Rayner,Schwerin,Germany,DE,Central,Consumer,29/10/2014,Immediate,Mecklenburg-Vorpommern
AZ-2014-7862965,30/10/2014,Kimberly Jones,Halle,Germany,DE,Central,Corporate,03/11/2014,Economy Plus,North Rhine-Westphalia
BN-2014-3503687,30/10/2014,Angus Ibsch,Kaiserslautern,Germany,DE,Central,Consumer,02/11/2014,Priority,Rhineland-Palatinate
AZ-2014-3163636,02/11/2014,Lily Dallachy,Paderborn,Germany,DE,Central,Corporate,06/11/2014,Economy,North Rhine-Westphalia
BN-2014-6565146,03/11/2014,Andres Woodruff,Hanover,Germany,DE,Central,Home Office,09/11/2014,Economy,Lower Saxony
AZ-2014-6304263,04/11/2014,Isabella Fowler,Gelsenkirchen,Germany,DE,Central,Consumer,08/11/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-9866663,05/11/2014,Lincoln Want,Mainz,Germany,DE,Central,Consumer,09/11/2014,Economy Plus,Rhineland-Palatinate
AZ-2014-1192603,05/11/2014,Kiera Chandler,Berlin,Germany,DE,Central,Consumer,05/11/2014,Immediate,Berlin
AZ-2014-3772714,05/11/2014,Ruby Blomfield,Berlin,Germany,DE,Central,Consumer,11/11/2014,Economy,Berlin
AZ-2014-3637939,07/11/2014,Louis Dominguez,Berlin,Germany,DE,Central,Corporate,11/11/2014,Economy,Berlin
AZ-2014-4591984,07/11/2014,Casey Beckett,Cologne,Germany,DE,Central,Home Office,11/11/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-3802828,07/11/2014,Angelina Hurst,Ulm,Germany,DE,Central,Consumer,12/11/2014,Economy Plus,Baden-Württemberg
AZ-2014-2016291,08/11/2014,Marcus Griffin,Leipzig,Germany,DE,Central,Home Office,10/11/2014,Economy Plus,Saxony
AZ-2014-5927838,10/11/2014,Maya O'Sullivan,Offenbach,Germany,DE,Central,Corporate,15/11/2014,Economy,Hesse
AZ-2014-1389011,10/11/2014,Nicole Todd,Magdeburg,Germany,DE,Central,Corporate,10/11/2014,Immediate,Saxony-Anhalt
BN-2014-8082943,10/11/2014,Wynona Janelle,Cuxhaven,Germany,DE,Central,Corporate,15/11/2014,Economy,Lower Saxony
AZ-2014-9894212,11/11/2014,Mark Washington,Halle,Germany,DE,Central,Home Office,15/11/2014,Economy,North Rhine-Westphalia
AZ-2014-6040640,11/11/2014,Nathan Iqbal,Herne,Germany,DE,Central,Consumer,13/11/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-1101148,14/11/2014,Dominic Joyce,Cologne,Germany,DE,Central,Corporate,20/11/2014,Economy,North Rhine-Westphalia
AZ-2014-8568161,14/11/2014,Madison Holloway,Heilbronn,Germany,DE,Central,Corporate,21/11/2014,Economy,Baden-Württemberg
AZ-2014-5104048,17/11/2014,Georgia Blackburn,Dresden,Germany,DE,Central,Corporate,21/11/2014,Economy,Saxony
AZ-2014-7384314,17/11/2014,Milla Hollinworth,Berlin,Germany,DE,Central,Corporate,22/11/2014,Economy,Berlin
BN-2014-4309746,17/11/2014,Adam Walpole,Celle,Germany,DE,Central,Corporate,22/11/2014,Economy,Lower Saxony
AZ-2014-2539403,20/11/2014,Dennis Conaway,Kiel,Germany,DE,Central,Consumer,24/11/2014,Economy,Schleswig-Holstein
AZ-2014-8232144,24/11/2014,Dylan Disney,Dinslaken,Germany,DE,Central,Home Office,28/11/2014,Economy,North Rhine-Westphalia
BN-2014-2777881,24/11/2014,Jude Leonard,Berlin,Germany,DE,Central,Consumer,24/11/2014,Immediate,Berlin
AZ-2014-2942129,25/11/2014,Isabelle Grimstone,Hamm,Germany,DE,Central,Consumer,30/11/2014,Economy,North Rhine-Westphalia
AZ-2014-165255,25/11/2014,Yasmin Bradley,Leipzig,Germany,DE,Central,Consumer,01/12/2014,Economy,Saxony
AZ-2014-9653961,27/11/2014,Robert Quick,Stuttgart,Germany,DE,Central,Consumer,01/12/2014,Economy,Baden-Württemberg
AZ-2014-2278287,28/11/2014,Bryce Efird,Erlangen,Germany,DE,Central,Corporate,03/12/2014,Economy,Bavaria
BN-2014-7651755,29/11/2014,Jammie Gibbs,Wuppertal,Germany,DE,Central,Consumer,02/12/2014,Economy Plus,North Rhine-Westphalia
AZ-2014-4042743,01/12/2014,Jasper Neighbour,Cologne,Germany,DE,Central,Corporate,07/12/2014,Economy,North Rhine-Westphalia
AZ-2014-7187125,02/12/2014,Juan Smith,Essen,Germany,DE,Central,Consumer,09/12/2014,Economy,North Rhine-Westphalia
AZ-2014-8059227,03/12/2014,Alta Nokes,Cologne,Germany,DE,Central,Home Office,07/12/2014,Economy,North Rhine-Westphalia
AZ-2014-9792783,08/12/2014,Timothy Pownall,Frankfurt,Germany,DE,Central,Consumer,10/12/2014,Priority,Hesse
AZ-2014-1665836,09/12/2014,Philip Newsom,Halle,Germany,DE,Central,Corporate,12/12/2014,Economy Plus,Saxony-Anhalt
AZ-2014-4158813,13/12/2014,Lola Hughes,Wuppertal,Germany,DE,Central,Consumer,20/12/2014,Economy,North Rhine-Westphalia
AZ-2014-4329133,15/12/2014,Evie Flockhart,Hanover,Germany,DE,Central,Consumer,19/12/2014,Economy,Lower Saxony
AZ-2014-7040665,15/12/2014,Charles Carey,Hamburg,Germany,DE,Central,Consumer,19/12/2014,Economy,Hamburg
AZ-2014-2748626,17/12/2014,Niki Peirce,Hagen,Germany,DE,Central,Consumer,22/12/2014,Economy,North Rhine-Westphalia
AZ-2014-5922257,18/12/2014,Zona Meyer,Berlin,Germany,DE,Central,Corporate,24/12/2014,Economy,Berlin
AZ-2014-9797465,19/12/2014,Georgia Arundale,Halle,Germany,DE,Central,Corporate,20/12/2014,Priority,North Rhine-Westphalia
AZ-2014-559431,22/12/2014,Paige Horsfall,Aschaffenburg,Germany,DE,Central,Home Office,26/12/2014,Economy,Bavaria
AZ-2014-9135903,23/12/2014,Chloe O'Dea,Munich,Germany,DE,Central,Consumer,28/12/2014,Economy,Bavaria
AZ-2014-2938104,24/12/2014,Charlie Donnelly,Berlin,Germany,DE,Central,Consumer,28/12/2014,Economy,Berlin
AZ-2014-6684100,24/12/2014,Angelina Hurst,Dortmund,Germany,DE,Central,Consumer,30/12/2014,Economy,North Rhine-Westphalia
AZ-2014-3281125,25/12/2014,Thomas Shepherd,Oldenburg,Germany,DE,Central,Corporate,29/12/2014,Economy,Lower Saxony
AZ-2014-6165036,25/12/2014,Xavier Synan,Munich,Germany,DE,Central,Consumer,01/01/2015,Economy,Bavaria
AZ-2014-5189158,26/12/2014,Piper Wilder-Neligan,Dortmund,Germany,DE,Central,Consumer,01/01/2015,Economy,North Rhine-Westphalia
AZ-2014-2687996,26/12/2014,Charles Builder,Berlin,Germany,DE,Central,Consumer,01/01/2015,Economy,Berlin
AZ-2014-9733542,26/12/2014,Desiree Hurt,Dormagen,Germany,DE,Central,Home Office,01/01/2015,Economy,North Rhine-Westphalia
BN-2014-5013417,26/12/2014,Toby Clunie,Schwerin,Germany,DE,Central,Consumer,27/12/2014,Priority,Mecklenburg-Vorpommern
AZ-2014-5047236,30/12/2014,Alexis O'Flaherty,Munich,Germany,DE,Central,Home Office,04/01/2015,Economy,Bavaria
AZ-2014-8174835,31/12/2014,Eloise Sykes,Bielefeld,Germany,DE,Central,Consumer,04/01/2015,Economy,North Rhine-Westphalia
AZ-2014-7604524,31/12/2014,Rebecca Chamberlain,Hamburg,Germany,DE,Central,Home Office,04/01/2015,Economy,Hamburg
BN-2011-5307099,22/02/2011,Jared Wurster,Dublin,Ireland,IE,North,Consumer,27/02/2011,Economy,Dublin
BN-2011-5751868,20/04/2011,Amy Nixon,Dublin,Ireland,IE,North,Consumer,27/04/2011,Economy,Dublin
BN-2011-815729,16/05/2011,Ralph Holmes,Dublin,Ireland,IE,North,Consumer,21/05/2011,Economy,Dublin
AZ-2011-5002447,01/06/2011,Maddison Breen,Cork,Ireland,IE,North,Corporate,06/06/2011,Economy,Cork
BN-2011-9297999,06/06/2011,Tilly Payne,Dublin,Ireland,IE,North,Consumer,10/06/2011,Economy,Dublin
BN-2011-9985747,02/07/2011,Charlotte Savage,Dublin,Ireland,IE,North,Consumer,03/07/2011,Priority,Dublin
BN-2011-5006178,21/07/2011,Amy Nixon,Dublin,Ireland,IE,North,Consumer,25/07/2011,Economy Plus,Dublin
BN-2011-4950607,29/08/2011,Ronald Everson,Dublin,Ireland,IE,North,Corporate,30/08/2011,Priority,Dublin
BN-2011-2113749,30/08/2011,Elise Ali,Dublin,Ireland,IE,North,Home Office,06/09/2011,Economy,Dublin
BN-2011-2505496,12/09/2011,Geraldine Mizelle,Dublin,Ireland,IE,North,Corporate,16/09/2011,Economy Plus,Dublin
BN-2011-801002,15/09/2011,Aaron Cunningham,Dublin,Ireland,IE,North,Consumer,15/09/2011,Immediate,Dublin
BN-2011-8948847,21/12/2011,David Velasquez,Dublin,Ireland,IE,North,Home Office,26/12/2011,Economy Plus,Dublin
BN-2011-8172607,23/12/2011,Evie Flockhart,Dublin,Ireland,IE,North,Consumer,26/12/2011,Economy Plus,Dublin
BN-2012-3187159,10/07/2012,Leroy Samson,Tallaght,Ireland,IE,North,Home Office,15/07/2012,Economy,Dublin
BN-2012-7339265,30/07/2012,Ashton Foley,Dublin,Ireland,IE,North,Consumer,01/08/2012,Economy Plus,Dublin
AZ-2012-3477100,03/08/2012,Aaron Davey,Cork,Ireland,IE,North,Consumer,07/08/2012,Economy,Cork
BN-2012-7217893,29/08/2012,Aubrey Shedd,Dublin,Ireland,IE,North,Corporate,03/09/2012,Economy,Dublin
BN-2012-847015,01/10/2012,Georgina Fuller,Dublin,Ireland,IE,North,Consumer,03/10/2012,Priority,Dublin
BN-2012-9279077,26/12/2012,Bianca Monsoor,Dublin,Ireland,IE,North,Consumer,30/12/2012,Economy,Dublin
BN-2013-9140606,16/01/2013,Maya Pamphlett,Dublin,Ireland,IE,North,Consumer,21/01/2013,Economy,Dublin
BN-2013-1199196,04/04/2013,Georgia Bermingham,Dublin,Ireland,IE,North,Home Office,06/04/2013,Priority,Dublin
BN-2013-5022236,20/06/2013,Ricky Cullen,Dublin,Ireland,IE,North,Consumer,27/06/2013,Economy,Dublin
BN-2013-6854769,12/07/2013,Adam Gibbs,Tallaght,Ireland,IE,North,Corporate,19/07/2013,Economy,Dublin
BN-2013-3395469,13/08/2013,Kyle Nash,Dublin,Ireland,IE,North,Consumer,18/08/2013,Economy,Dublin
AZ-2013-9573927,15/08/2013,Jonathan Franklin,Cork,Ireland,IE,North,Home Office,16/08/2013,Priority,Cork
AZ-2013-3688598,05/09/2013,Madison Rowley,Cork,Ireland,IE,North,Consumer,08/09/2013,Priority,Cork
BN-2013-9278672,20/09/2013,Ruth Williams,Dublin,Ireland,IE,North,Consumer,24/09/2013,Economy Plus,Dublin
BN-2013-4811431,21/09/2013,Louis Dominguez,Dublin,Ireland,IE,North,Corporate,24/09/2013,Priority,Dublin
AZ-2013-4589605,19/12/2013,Natasha Sykes,Cork,Ireland,IE,North,Consumer,25/12/2013,Economy,Cork
BN-2013-8091921,24/12/2013,Maynard Moorman,Dublin,Ireland,IE,North,Consumer,29/12/2013,Economy,Dublin
BN-2013-3585315,25/12/2013,Luca Varley,Tallaght,Ireland,IE,North,Corporate,29/12/2013,Economy,Dublin
BN-2014-2534492,15/02/2014,Casey Forte,Dublin,Ireland,IE,North,Consumer,18/02/2014,Priority,Dublin
BN-2014-1493038,12/03/2014,Harrison Cooke,Galway,Ireland,IE,North,Consumer,14/03/2014,Priority,Galway
BN-2014-7233661,12/03/2014,Joyce Cornell,Dublin,Ireland,IE,North,Consumer,19/03/2014,Economy,Dublin
AZ-2014-5410108,18/03/2014,Louis Dominguez,Cork,Ireland,IE,North,Corporate,18/03/2014,Immediate,Cork
BN-2014-1489324,25/04/2014,Larry Klaus,Dublin,Ireland,IE,North,Corporate,29/04/2014,Economy,Dublin
BN-2014-8871614,13/05/2014,Ben Hogben,Tallaght,Ireland,IE,North,Corporate,16/05/2014,Priority,Dublin
BN-2014-6943244,24/06/2014,Xavier Burford,Dublin,Ireland,IE,North,Corporate,29/06/2014,Economy,Dublin
BN-2014-388260,07/08/2014,Archer Hort,Dublin,Ireland,IE,North,Consumer,12/08/2014,Economy,Dublin
AZ-2014-4634987,08/08/2014,Isabelle Gould,Cork,Ireland,IE,North,Consumer,14/08/2014,Economy,Cork
BN-2014-1462193,21/08/2014,Rebecca Heysen,Cork,Ireland,IE,North,Corporate,24/08/2014,Economy Plus,Cork
BN-2014-6231386,23/08/2014,Leon Thompson,Dublin,Ireland,IE,North,Consumer,30/08/2014,Economy,Dublin
AZ-2014-1669266,19/09/2014,Mackenzie Whitford,Cork,Ireland,IE,North,Consumer,22/09/2014,Economy Plus,Cork
BN-2014-863446,23/09/2014,Hazel Turner,Dublin,Ireland,IE,North,Home Office,23/09/2014,Immediate,Dublin
BN-2014-2274076,27/09/2014,Toby Patterson,Dublin,Ireland,IE,North,Home Office,29/09/2014,Priority,Dublin
BN-2014-1002619,13/11/2014,Leah Derham,Dublin,Ireland,IE,North,Consumer,17/11/2014,Economy Plus,Dublin
BN-2014-4538346,24/11/2014,Nathan Iqbal,Dublin,Ireland,IE,North,Consumer,27/11/2014,Economy Plus,Dublin
BN-2014-3939059,04/12/2014,Mark Briggs,Dublin,Ireland,IE,North,Consumer,11/12/2014,Economy,Dublin
BN-2014-6330410,15/12/2014,Evie Newton,Dublin,Ireland,IE,North,Home Office,17/12/2014,Priority,Dublin
BN-2014-3913645,29/12/2014,Mark Washington,Dublin,Ireland,IE,North,Home Office,02/01/2015,Economy,Dublin
AZ-2011-6712797,11/01/2011,Evie Flockhart,Genoa,Italy,IT,South,Consumer,16/01/2011,Economy,Liguria
AZ-2011-3059419,19/01/2011,Kai Leonard,Sesto San Giovanni,Italy,IT,South,Corporate,21/01/2011,Priority,Lombardy
AZ-2011-5342265,19/01/2011,Jennifer Mattingly,Trapani,Italy,IT,South,Home Office,20/01/2011,Priority,Sicily
AZ-2011-8034411,22/01/2011,Melissa Bean,Prato,Italy,IT,South,Home Office,26/01/2011,Economy,Tuscany
AZ-2011-6684426,24/01/2011,Vaughn Gibbs,Gela,Italy,IT,South,Home Office,26/01/2011,Economy Plus,Sicily
BN-2011-7883641,24/01/2011,William Horton,Bologna,Italy,IT,South,Consumer,26/01/2011,Priority,Emilia-Romagna
AZ-2011-494581,01/02/2011,Kiara Allen,Parma,Italy,IT,South,Consumer,05/02/2011,Economy,Emilia-Romagna
AZ-2011-2956456,08/02/2011,Shelby Dunston,Siena,Italy,IT,South,Consumer,13/02/2011,Economy,Tuscany
AZ-2011-2270958,21/02/2011,Eva Hargraves,Milan,Italy,IT,South,Consumer,26/02/2011,Economy,Lombardy
AZ-2011-8091357,22/02/2011,Darcy Farnell,Grosseto,Italy,IT,South,Consumer,26/02/2011,Economy,Tuscany
BN-2011-8574171,23/02/2011,Kayla Ronald,Rome,Italy,IT,South,Corporate,28/02/2011,Economy,Lazio
AZ-2011-1410648,01/03/2011,Carl Proctor,Rome,Italy,IT,South,Consumer,05/03/2011,Economy,Lazio
AZ-2011-6969006,03/03/2011,Lincoln Want,Rimini,Italy,IT,South,Consumer,09/03/2011,Economy,Emilia-Romagna
AZ-2011-254910,16/03/2011,Scarlett Truchanas,Bari,Italy,IT,South,Corporate,21/03/2011,Economy,Apulia
AZ-2011-1916360,21/03/2011,Charles Builder,Cagliari,Italy,IT,South,Consumer,23/03/2011,Economy Plus,Sardinia
