Order_ID,Order Date,Customer Name,City,Country Name,Region,Segment,Ship Date,Ship Mode,State,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2011-494581,02/01/2011,Kiara Allen,Parma,IT,South,Consumer,02/05/2011,Economy,Emilia-Romagna,"Sanford Pencil Sharpener, Water Color",0,$78.00,$20.00,3,Office Supplies,Art
AZ-2011-2956456,02/08/2011,Shelby Dunston,Siena,IT,South,Consumer,13/02/2011,Economy,Tuscany,"Stockwell Clamps, 12 Pack",0,$110.00,$22.00,6,Office Supplies,Fasteners
AZ-2011-2270958,21/02/2011,Eva Hargraves,Milan,IT,South,Consumer,26/02/2011,Economy,Lombardy,"Barricks Round Table, with Bottom Storage",0.5,"$1,003.00",-$943.00,4,Furniture,Tables
AZ-2011-2270958,21/02/2011,Eva Hargraves,Milan,IT,South,Consumer,26/02/2011,Economy,Lombardy,"Binney & Smith Canvas, Water Color",0,$164.00,$78.00,3,Office Supplies,Art
AZ-2011-2270958,21/02/2011,Eva Hargraves,Milan,IT,South,Consumer,26/02/2011,Economy,Lombardy,"Smead Trays, Blue",0.4,$29.00,-$13.00,1,Office Supplies,Storage
AZ-2011-2270958,21/02/2011,Eva Hargraves,Milan,IT,South,Consumer,26/02/2011,Economy,Lombardy,"Okidata Calculator, Red",0.4,$30.00,-$5.00,1,Technology,Machines
AZ-2011-8091357,22/02/2011,Darcy Farnell,Grosseto,IT,South,Consumer,26/02/2011,Economy,Tuscany,"Advantus Clock, Black",0,$103.00,$30.00,2,Furniture,Furnishings
AZ-2011-8091357,22/02/2011,Darcy Farnell,Grosseto,IT,South,Consumer,26/02/2011,Economy,Tuscany,"Acco Binder Covers, Recycled",0,$41.00,$12.00,3,Office Supplies,Binders
AZ-2011-8091357,22/02/2011,Darcy Farnell,Grosseto,IT,South,Consumer,26/02/2011,Economy,Tuscany,"Avery Binder Covers, Durable",0,$63.00,$8.00,5,Office Supplies,Binders
AZ-2011-8091357,22/02/2011,Darcy Farnell,Grosseto,IT,South,Consumer,26/02/2011,Economy,Tuscany,"Avery Binder Covers, Recycled",0,$23.00,$8.00,2,Office Supplies,Binders
AZ-2011-8091357,22/02/2011,Darcy Farnell,Grosseto,IT,South,Consumer,26/02/2011,Economy,Tuscany,"Konica Printer, Red",0.4,$477.00,$40.00,3,Technology,Machines
BN-2011-8574171,23/02/2011,Kayla Ronald,Rome,IT,South,Corporate,28/02/2011,Economy,Lazio,"Harbour Creations Bag Chairs, Black",0.6,$47.00,-$60.00,2,Furniture,Chairs
AZ-2011-1410648,03/01/2011,Carl Proctor,Rome,IT,South,Consumer,03/05/2011,Economy,Lazio,"Ibico Index Tab, Clear",0,$18.00,$3.00,2,Office Supplies,Binders
AZ-2011-6969006,03/03/2011,Lincoln Want,Rimini,IT,South,Consumer,03/09/2011,Economy,Emilia-Romagna,"OIC Clamps, 12 Pack",0,$58.00,$29.00,3,Office Supplies,Fasteners
AZ-2011-254910,16/03/2011,Scarlett Truchanas,Bari,IT,South,Corporate,21/03/2011,Economy,Apulia,"Fiskars Trimmer, Steel",0,$83.00,$10.00,2,Office Supplies,Supplies
AZ-2011-1916360,21/03/2011,Charles Builder,Cagliari,IT,South,Consumer,23/03/2011,Economy Plus,Sardinia,"Dania 3-Shelf Cabinet, Mobile",0,$288.00,$20.00,2,Furniture,Bookcases
AZ-2011-2169445,21/03/2011,Aaron Bootman,Marsala,IT,South,Consumer,24/03/2011,Priority,Sicily,"Harbour Creations Round Labels, Laser Printer Compatible",0,$47.00,$7.00,7,Office Supplies,Labels
AZ-2011-2169445,21/03/2011,Aaron Bootman,Marsala,IT,South,Consumer,24/03/2011,Priority,Sicily,"Elite Box Cutter, High Speed",0,$105.00,$42.00,3,Office Supplies,Supplies
AZ-2011-2169445,21/03/2011,Aaron Bootman,Marsala,IT,South,Consumer,24/03/2011,Priority,Sicily,"Apple Office Telephone, Cordless",0.4,$82.00,$14.00,2,Technology,Phones
AZ-2011-4565223,28/03/2011,Morgan Anderson,Foligno,IT,South,Corporate,04/01/2011,Economy,Umbria,"Stockwell Clamps, 12 Pack",0,$93.00,$45.00,5,Office Supplies,Fasteners
AZ-2011-8060550,04/01/2011,Harry Nelson,Treviso,IT,South,Consumer,04/04/2011,Priority,Veneto,"Stanley Canvas, Water Color",0,$158.00,$69.00,3,Office Supplies,Art
AZ-2011-8060550,04/01/2011,Harry Nelson,Treviso,IT,South,Consumer,04/04/2011,Priority,Veneto,"Wilson Jones Binding Machine, Recycled",0,$296.00,$32.00,6,Office Supplies,Binders
AZ-2011-8060550,04/01/2011,Harry Nelson,Treviso,IT,South,Consumer,04/04/2011,Priority,Veneto,"SanDisk Flash Drive, Programmable",0,$123.00,$50.00,3,Technology,Accessories
BN-2011-6893107,04/01/2011,Kayla Tearle,Rome,IT,South,Corporate,04/04/2011,Priority,Lazio,"Apple Signal Booster, Full Size",0.4,$497.00,-$290.00,6,Technology,Phones
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"Boston Highlighters, Blue",0,$57.00,$14.00,3,Office Supplies,Art
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"Cardinal Binder Covers, Economy",0,$24.00,$1.00,2,Office Supplies,Binders
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"Advantus Clamps, Metal",0,$39.00,$18.00,2,Office Supplies,Fasteners
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"SanDisk Cards & Envelopes, Recycled",0,$242.00,$10.00,5,Office Supplies,Paper
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"Eldon Lockers, Blue",0.4,$475.00,-$238.00,4,Office Supplies,Storage
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"Rogers Box, Blue",0.4,$58.00,-$37.00,4,Office Supplies,Storage
AZ-2011-3304186,18/04/2011,Benjamin Lee,Brindisi,IT,South,Corporate,20/04/2011,Economy Plus,Apulia,"Memorex Mouse, Erganomic",0,$312.00,$12.00,12,Technology,Accessories
BN-2011-5290627,26/04/2011,Kristal McCaslin,Milan,IT,South,Corporate,05/02/2011,Economy,Lombardy,"Novimex Chairmat, Red",0.6,$45.00,-$34.00,2,Furniture,Chairs
AZ-2011-2564570,29/04/2011,Charlotte Taylor,Siena,IT,South,Consumer,05/03/2011,Economy,Tuscany,"Avery Binding Machine, Clear",0,$145.00,$17.00,3,Office Supplies,Binders
AZ-2011-6133674,29/04/2011,Melody Nelson,Cesena,IT,South,Corporate,05/03/2011,Economy,Emilia-Romagna,"Sanford Sketch Pad, Fluorescent",0,$93.00,$44.00,2,Office Supplies,Art
AZ-2011-6532640,13/05/2011,Jason Roger,Messina,IT,South,Corporate,15/05/2011,Economy Plus,Sicily,"Binney & Smith Canvas, Water Color",0,$109.00,$52.00,2,Office Supplies,Art
AZ-2011-6532640,13/05/2011,Jason Roger,Messina,IT,South,Corporate,15/05/2011,Economy Plus,Sicily,"SanDisk Router, Bluetooth",0,"$1,025.00",$400.00,4,Technology,Accessories
AZ-2011-9083887,17/05/2011,Tina Phelps,Milan,IT,South,Consumer,23/05/2011,Economy,Lombardy,"Wilson Jones Binder Covers, Recycled",0,$35.00,$8.00,3,Office Supplies,Binders
AZ-2011-9083887,17/05/2011,Tina Phelps,Milan,IT,South,Consumer,23/05/2011,Economy,Lombardy,"Green Bar Computer Printout Paper, Multicolor",0,$62.00,$14.00,2,Office Supplies,Paper
AZ-2011-9083887,17/05/2011,Tina Phelps,Milan,IT,South,Consumer,23/05/2011,Economy,Lombardy,"Nokia Office Telephone, with Caller ID",0.4,$78.00,-$47.00,2,Technology,Phones
BN-2011-5141814,18/05/2011,Gabriel Sanders,Quartu Sant'Elena,IT,South,Consumer,25/05/2011,Economy,Sardinia,"Rogers Box, Single Width",0.4,$43.00,-$20.00,3,Office Supplies,Storage
AZ-2011-1474073,21/05/2011,Mary Parker,Rome,IT,South,Corporate,27/05/2011,Economy,Lazio,"Acco Hole Reinforcements, Clear",0,$24.00,$1.00,4,Office Supplies,Binders
AZ-2011-1474073,21/05/2011,Mary Parker,Rome,IT,South,Corporate,27/05/2011,Economy,Lazio,"Acco Hole Reinforcements, Economy",0,$47.00,$4.00,7,Office Supplies,Binders
BN-2011-5294325,25/05/2011,Angus Reading,Naples,IT,South,Corporate,29/05/2011,Economy,Campania,"Binney & Smith Markers, Blue",0,$24.00,$5.00,1,Office Supplies,Art
BN-2011-5294325,25/05/2011,Angus Reading,Naples,IT,South,Corporate,29/05/2011,Economy,Campania,"Binney & Smith Pencil Sharpener, Water Color",0,$60.00,$14.00,2,Office Supplies,Art
BN-2011-5294325,25/05/2011,Angus Reading,Naples,IT,South,Corporate,29/05/2011,Economy,Campania,"Rogers File Cart, Single Width",0.4,$256.00,-$102.00,3,Office Supplies,Storage
BN-2011-5294325,25/05/2011,Angus Reading,Naples,IT,South,Corporate,29/05/2011,Economy,Campania,"Belkin Memory Card, Programmable",0,$698.00,$209.00,6,Technology,Accessories
BN-2011-5294325,25/05/2011,Angus Reading,Naples,IT,South,Corporate,29/05/2011,Economy,Campania,"Samsung Audio Dock, with Caller ID",0.4,$601.00,-$371.00,6,Technology,Phones
BN-2011-764592,31/05/2011,Leon Thompson,Rome,IT,South,Consumer,06/05/2011,Economy,Lazio,"Fellowes Trays, Wire Frame",0.4,$102.00,-$25.00,3,Office Supplies,Storage
BN-2011-764592,31/05/2011,Leon Thompson,Rome,IT,South,Consumer,06/05/2011,Economy,Lazio,"Brother Copy Machine, Laser",0,$524.00,$5.00,2,Technology,Copiers
AZ-2011-1332474,06/02/2011,David Mortlock,Milan,IT,South,Consumer,06/07/2011,Economy,Lombardy,"Eldon Trays, Wire Frame",0.4,$56.00,-$1.00,2,Office Supplies,Storage
AZ-2011-1332474,06/02/2011,David Mortlock,Milan,IT,South,Consumer,06/07/2011,Economy,Lombardy,"Brother Ink, Laser",0,$442.00,$0.00,3,Technology,Copiers
BN-2011-4708578,06/07/2011,Steven Prince,Palermo,IT,South,Home Office,13/06/2011,Economy,Sicily,"Avery Binding Machine, Durable",0,$151.00,$9.00,3,Office Supplies,Binders
BN-2011-4708578,06/07/2011,Steven Prince,Palermo,IT,South,Home Office,13/06/2011,Economy,Sicily,"Fellowes File Cart, Single Width",0.4,$165.00,-$110.00,2,Office Supplies,Storage
BN-2011-4708578,06/07/2011,Steven Prince,Palermo,IT,South,Home Office,13/06/2011,Economy,Sicily,"Brother Personal Copier, Digital",0,$713.00,$14.00,5,Technology,Copiers
BN-2011-4315830,06/10/2011,Adam Harte,Aprilia,IT,South,Corporate,16/06/2011,Economy,Lazio,"Cardinal Binder Covers, Economy",0,$48.00,$2.00,4,Office Supplies,Binders
BN-2011-4315830,06/10/2011,Adam Harte,Aprilia,IT,South,Corporate,16/06/2011,Economy,Lazio,"Ibico Binder Covers, Durable",0,$45.00,$5.00,3,Office Supplies,Binders
BN-2011-4315830,06/10/2011,Adam Harte,Aprilia,IT,South,Corporate,16/06/2011,Economy,Lazio,"OIC Clamps, 12 Pack",0,$58.00,$29.00,3,Office Supplies,Fasteners
BN-2011-4315830,06/10/2011,Adam Harte,Aprilia,IT,South,Corporate,16/06/2011,Economy,Lazio,"Tenex Lockers, Blue",0.4,$490.00,-$114.00,4,Office Supplies,Storage
AZ-2011-8128618,06/11/2011,Theresa Varner,Milan,IT,South,Corporate,06/11/2011,Immediate,Lombardy,"Avery Hole Reinforcements, Durable",0,$18.00,$6.00,3,Office Supplies,Binders
AZ-2011-9119536,13/06/2011,Ethan Barrett,Venice,IT,South,Consumer,17/06/2011,Economy,Veneto,"SanDisk Message Books, 8.5 x 11",0,$112.00,$55.00,4,Office Supplies,Paper
AZ-2011-9119536,13/06/2011,Ethan Barrett,Venice,IT,South,Consumer,17/06/2011,Economy,Veneto,"Smead Lockers, Industrial",0.4,$239.00,-$48.00,2,Office Supplies,Storage
AZ-2011-6268545,16/06/2011,Hayden Perkins,Aprilia,IT,South,Consumer,17/06/2011,Priority,Lazio,"Hamilton Beach Microwave, White",0,$561.00,$34.00,2,Office Supplies,Appliances
AZ-2011-6268545,16/06/2011,Hayden Perkins,Aprilia,IT,South,Consumer,17/06/2011,Priority,Lazio,"Sharp Ink, Laser",0,$249.00,$40.00,2,Technology,Copiers
AZ-2011-9747557,20/06/2011,Don Willie,Venice,IT,South,Corporate,24/06/2011,Economy,Veneto,"Jiffy Clasp Envelope, Set of 50",0,$17.00,$8.00,2,Office Supplies,Envelopes
AZ-2011-209146,22/06/2011,Charlie Horrocks,Messina,IT,South,Consumer,27/06/2011,Economy,Sicily,"Stanley Canvas, Fluorescent",0,$152.00,$49.00,3,Office Supplies,Art
AZ-2011-177100,27/06/2011,Edward Davidson,Gallarate,IT,South,Home Office,07/01/2011,Economy,Lombardy,"Hewlett Copy Machine, High-Speed",0,$527.00,$132.00,2,Technology,Copiers
BN-2011-3143758,27/06/2011,Kimberly Boyd,Messina,IT,South,Corporate,07/03/2011,Economy,Sicily,"Eldon Trays, Wire Frame",0.4,$56.00,-$1.00,2,Office Supplies,Storage
BN-2011-3143758,27/06/2011,Kimberly Boyd,Messina,IT,South,Corporate,07/03/2011,Economy,Sicily,"Motorola Audio Dock, VoIP",0.4,$520.00,-$96.00,5,Technology,Phones
AZ-2011-7586957,07/12/2011,Robert Ramsey,Marsala,IT,South,Consumer,18/07/2011,Economy,Sicily,"Avery 3-Hole Punch, Clear",0,$191.00,$25.00,7,Office Supplies,Binders
AZ-2011-7586957,07/12/2011,Robert Ramsey,Marsala,IT,South,Consumer,18/07/2011,Economy,Sicily,"Enermax Mouse, USB",0,$81.00,$10.00,2,Technology,Accessories
AZ-2011-2831492,27/07/2011,Jasper Neighbour,Grosseto,IT,South,Corporate,31/07/2011,Economy Plus,Tuscany,"Avery Round Labels, Laser Printer Compatible",0,$43.00,$11.00,6,Office Supplies,Labels
BN-2011-1490641,27/07/2011,Ali Jerger,Genoa,IT,South,Corporate,29/07/2011,Priority,Liguria,"Motorola Signal Booster, Full Size",0.4,$173.00,-$69.00,2,Technology,Phones
BN-2011-326585,27/07/2011,Lily Dallachy,Cerignola,IT,South,Corporate,30/07/2011,Economy Plus,Apulia,"Accos Paper Clips, Assorted Sizes",0,$28.00,$2.00,2,Office Supplies,Fasteners
BN-2011-326585,27/07/2011,Lily Dallachy,Cerignola,IT,South,Corporate,30/07/2011,Economy Plus,Apulia,"Rogers Shelving, Industrial",0.4,$451.00,-$75.00,12,Office Supplies,Storage
AZ-2011-1916555,08/09/2011,Terence Welch,Altamura,IT,South,Consumer,08/12/2011,Priority,Apulia,"Eldon Folders, Single Width",0.4,$61.00,$7.00,6,Office Supplies,Storage
AZ-2011-1499597,08/10/2011,Eloise Mahmood,Trento,IT,South,Corporate,08/12/2011,Economy Plus,Trentino-Alto Adige,"KitchenAid Coffee Grinder, Red",0,$141.00,$24.00,2,Office Supplies,Appliances
AZ-2011-1499597,08/10/2011,Eloise Mahmood,Trento,IT,South,Corporate,08/12/2011,Economy Plus,Trentino-Alto Adige,"Cardinal Binder, Economy",0,$69.00,$26.00,5,Office Supplies,Binders
AZ-2011-1499597,08/10/2011,Eloise Mahmood,Trento,IT,South,Corporate,08/12/2011,Economy Plus,Trentino-Alto Adige,"Acme Trimmer, Steel",0,$176.00,$39.00,4,Office Supplies,Supplies
AZ-2011-1499597,08/10/2011,Eloise Mahmood,Trento,IT,South,Corporate,08/12/2011,Economy Plus,Trentino-Alto Adige,"Apple Speaker Phone, VoIP",0.4,$370.00,$0.00,5,Technology,Phones
AZ-2011-5707449,08/11/2011,Oliver Stephenson,Parma,IT,South,Consumer,16/08/2011,Economy,Emilia-Romagna,"Hamilton Beach Toaster, Black",0,$114.00,$34.00,2,Office Supplies,Appliances
AZ-2011-5707449,08/11/2011,Oliver Stephenson,Parma,IT,South,Consumer,16/08/2011,Economy,Emilia-Romagna,"Boston Markers, Water Color",0,$118.00,$0.00,4,Office Supplies,Art
AZ-2011-5707449,08/11/2011,Oliver Stephenson,Parma,IT,South,Consumer,16/08/2011,Economy,Emilia-Romagna,"Novimex File Folder Labels, Alphabetical",0,$32.00,$4.00,4,Office Supplies,Labels
AZ-2011-5707449,08/11/2011,Oliver Stephenson,Parma,IT,South,Consumer,16/08/2011,Economy,Emilia-Romagna,"Rogers Trays, Single Width",0.4,$111.00,-$61.00,3,Office Supplies,Storage
AZ-2011-5707449,08/11/2011,Oliver Stephenson,Parma,IT,South,Consumer,16/08/2011,Economy,Emilia-Romagna,"StarTech Calculator, Durable",0.4,$48.00,-$20.00,2,Technology,Machines
AZ-2011-2273790,08/11/2011,Leah Barrett,Bologna,IT,South,Consumer,13/08/2011,Priority,Emilia-Romagna,"Sanford Markers, Water Color",0,$185.00,$17.00,7,Office Supplies,Art
AZ-2011-2273790,08/11/2011,Leah Barrett,Bologna,IT,South,Consumer,13/08/2011,Priority,Emilia-Romagna,"Ibico Binding Machine, Recycled",0,$155.00,$28.00,3,Office Supplies,Binders
BN-2011-377186,08/12/2011,Georgia Bermingham,Como,IT,South,Home Office,18/08/2011,Economy,Lombardy,"Fellowes Folders, Wire Frame",0.4,$61.00,-$14.00,4,Office Supplies,Storage
AZ-2011-7732849,15/08/2011,Darcy Farnell,Treviso,IT,South,Consumer,17/08/2011,Economy Plus,Veneto,"Ames Mailers, Recycled",0,$104.00,$2.00,3,Office Supplies,Envelopes
AZ-2011-7732849,15/08/2011,Darcy Farnell,Treviso,IT,South,Consumer,17/08/2011,Economy Plus,Veneto,"Smead Lockers, Single Width",0.4,$238.00,$20.00,2,Office Supplies,Storage
BN-2011-251096,24/08/2011,Abby Muramats,Lucca,IT,South,Consumer,24/08/2011,Immediate,Tuscany,"Cisco Signal Booster, with Caller ID",0.4,$182.00,-$46.00,2,Technology,Phones
BN-2011-7963759,24/08/2011,Anna Kelly,Turin,IT,South,Corporate,28/08/2011,Economy,Piedmont,"Office Star Executive Leather Armchair, Adjustable",0.6,$744.00,-$353.00,4,Furniture,Chairs
BN-2011-7963759,24/08/2011,Anna Kelly,Turin,IT,South,Corporate,28/08/2011,Economy,Piedmont,"Eldon Folders, Single Width",0.4,$51.00,$6.00,5,Office Supplies,Storage
BN-2011-7963759,24/08/2011,Anna Kelly,Turin,IT,South,Corporate,28/08/2011,Economy,Piedmont,"Eldon Lockers, Industrial",0.4,$119.00,$18.00,1,Office Supplies,Storage
BN-2011-7963759,24/08/2011,Anna Kelly,Turin,IT,South,Corporate,28/08/2011,Economy,Piedmont,"Eldon Trays, Wire Frame",0.4,$85.00,-$1.00,3,Office Supplies,Storage
BN-2011-7963759,24/08/2011,Anna Kelly,Turin,IT,South,Corporate,28/08/2011,Economy,Piedmont,"Rogers Shelving, Industrial",0.4,$451.00,-$75.00,12,Office Supplies,Storage
BN-2011-7963759,24/08/2011,Anna Kelly,Turin,IT,South,Corporate,28/08/2011,Economy,Piedmont,"Motorola Speaker Phone, Full Size",0.4,$393.00,-$190.00,5,Technology,Phones
AZ-2011-2536125,25/08/2011,Phoebe Baines,Crotone,IT,South,Home Office,30/08/2011,Economy,Calabria,"Avery Index Tab, Economy",0,$31.00,$13.00,4,Office Supplies,Binders
AZ-2011-2536125,25/08/2011,Phoebe Baines,Crotone,IT,South,Home Office,30/08/2011,Economy,Calabria,"Cameo Business Envelopes, Recycled",0,$47.00,$21.00,3,Office Supplies,Envelopes
AZ-2011-2536125,25/08/2011,Phoebe Baines,Crotone,IT,South,Home Office,30/08/2011,Economy,Calabria,"OIC Clamps, Metal",0,$40.00,$18.00,2,Office Supplies,Fasteners
AZ-2011-2536125,25/08/2011,Phoebe Baines,Crotone,IT,South,Home Office,30/08/2011,Economy,Calabria,"Fellowes Trays, Wire Frame",0.4,$102.00,-$25.00,3,Office Supplies,Storage
AZ-2011-3213049,27/08/2011,Gracie Hunter,Brindisi,IT,South,Consumer,29/08/2011,Economy Plus,Apulia,"Logitech Router, Bluetooth",0,$742.00,$59.00,3,Technology,Accessories
AZ-2011-1322840,27/08/2011,Alexandra Whitehouse,Palermo,IT,South,Consumer,09/02/2011,Economy,Sicily,"Bush Stackable Bookrack, Pine",0,$630.00,$132.00,5,Furniture,Bookcases
AZ-2011-3937280,30/08/2011,Aaron Bootman,Vicenza,IT,South,Consumer,09/01/2011,Economy Plus,Veneto,"Tenex Light Bulb, Duo Pack",0,$76.00,$9.00,4,Furniture,Furnishings
AZ-2011-3937280,30/08/2011,Aaron Bootman,Vicenza,IT,South,Consumer,09/01/2011,Economy Plus,Veneto,"Elite Letter Opener, High Speed",0,$80.00,$34.00,3,Office Supplies,Supplies
AZ-2011-1331897,09/06/2011,Joel Peters,Reggio nell'Emilia,IT,South,Home Office,09/10/2011,Economy,Emilia-Romagna,"Binney & Smith Markers, Easy-Erase",0,$73.00,$29.00,3,Office Supplies,Art
AZ-2011-1331897,09/06/2011,Joel Peters,Reggio nell'Emilia,IT,South,Home Office,09/10/2011,Economy,Emilia-Romagna,"Boston Markers, Fluorescent",0,$193.00,$29.00,7,Office Supplies,Art
AZ-2011-1331897,09/06/2011,Joel Peters,Reggio nell'Emilia,IT,South,Home Office,09/10/2011,Economy,Emilia-Romagna,"Wilson Jones Hole Reinforcements, Recycled",0,$10.00,$2.00,2,Office Supplies,Binders
AZ-2011-1331897,09/06/2011,Joel Peters,Reggio nell'Emilia,IT,South,Home Office,09/10/2011,Economy,Emilia-Romagna,"Harbour Creations Color Coded Labels, Adjustable",0,$54.00,$8.00,5,Office Supplies,Labels
AZ-2011-1331897,09/06/2011,Joel Peters,Reggio nell'Emilia,IT,South,Home Office,09/10/2011,Economy,Emilia-Romagna,"Rogers File Cart, Industrial",0.4,$255.00,-$98.00,3,Office Supplies,Storage
AZ-2011-1331897,09/06/2011,Joel Peters,Reggio nell'Emilia,IT,South,Home Office,09/10/2011,Economy,Emilia-Romagna,"Logitech Keyboard, Programmable",0,$666.00,$66.00,9,Technology,Accessories
AZ-2011-5721905,09/09/2011,Lilly Le Grand,Rome,IT,South,Home Office,16/09/2011,Economy,Lazio,"Advantus Staples, Assorted Sizes",0,$17.00,$7.00,2,Office Supplies,Fasteners
AZ-2011-4951642,13/09/2011,Terence Welch,Brindisi,IT,South,Consumer,13/09/2011,Immediate,Apulia,"BIC Markers, Easy-Erase",0,$134.00,$37.00,5,Office Supplies,Art
AZ-2011-4951642,13/09/2011,Terence Welch,Brindisi,IT,South,Consumer,13/09/2011,Immediate,Apulia,"Ibico Binder Covers, Economy",0,$27.00,$4.00,2,Office Supplies,Binders
AZ-2011-7534020,17/09/2011,Maya O'Sullivan,Vignola,IT,South,Corporate,23/09/2011,Economy,Emilia-Romagna,"Advantus Stacking Tray, Erganomic",0,$117.00,$36.00,5,Furniture,Furnishings
AZ-2011-7534020,17/09/2011,Maya O'Sullivan,Vignola,IT,South,Corporate,23/09/2011,Economy,Emilia-Romagna,"Ibico Binding Machine, Clear",0,$153.00,$70.00,3,Office Supplies,Binders
AZ-2011-2459767,20/09/2011,George To Rot,Catania,IT,South,Corporate,25/09/2011,Economy,Sicily,"BIC Markers, Water Color",0,$118.00,$41.00,4,Office Supplies,Art
AZ-2011-3640757,21/09/2011,Milla Hollinworth,Bolzano,IT,South,Corporate,23/09/2011,Priority,Trentino-Alto Adige,"Binney & Smith Pens, Blue",0,$36.00,$15.00,3,Office Supplies,Art
AZ-2011-8078797,22/09/2011,Ngoc Orozco,Molfetta,IT,South,Home Office,22/09/2011,Immediate,Apulia,"Tenex Frame, Erganomic",0,$326.00,$107.00,3,Furniture,Furnishings
AZ-2011-3101381,27/09/2011,Devin Huddleston,Cagliari,IT,South,Consumer,10/01/2011,Economy,Sardinia,"Wilson Jones Index Tab, Economy",0,$32.00,$8.00,5,Office Supplies,Binders
BN-2011-188092,27/09/2011,Peter Daly,Carrara,IT,South,Consumer,10/04/2011,Economy,Tuscany,"Stanley Markers, Fluorescent",0,$117.00,$40.00,5,Office Supplies,Art
BN-2011-188092,27/09/2011,Peter Daly,Carrara,IT,South,Consumer,10/04/2011,Economy,Tuscany,"Ames Manila Envelope, Recycled",0,$117.00,$45.00,5,Office Supplies,Envelopes
BN-2011-188092,27/09/2011,Peter Daly,Carrara,IT,South,Consumer,10/04/2011,Economy,Tuscany,"Ames Manila Envelope, Security-Tint",0,$81.00,$32.00,3,Office Supplies,Envelopes
BN-2011-188092,27/09/2011,Peter Daly,Carrara,IT,South,Consumer,10/04/2011,Economy,Tuscany,"Cameo Manila Envelope, Security-Tint",0,$206.00,$101.00,7,Office Supplies,Envelopes
BN-2011-188092,27/09/2011,Peter Daly,Carrara,IT,South,Consumer,10/04/2011,Economy,Tuscany,"Eldon File Cart, Blue",0.4,$305.00,-$193.00,4,Office Supplies,Storage
BN-2011-188092,27/09/2011,Peter Daly,Carrara,IT,South,Consumer,10/04/2011,Economy,Tuscany,"Apple Audio Dock, Full Size",0.4,$202.00,-$104.00,2,Technology,Phones
AZ-2011-6026153,28/09/2011,Abbie Perry,Massa,IT,South,Consumer,10/03/2011,Economy,Tuscany,"Wilson Jones Binder, Economy",0,$26.00,$8.00,2,Office Supplies,Binders
AZ-2011-2445910,30/09/2011,Susan Williams,Pescara,IT,South,Home Office,10/04/2011,Economy,Abruzzi,"Rogers File Cart, Industrial",0.4,$85.00,-$33.00,1,Office Supplies,Storage
BN-2011-5132700,10/03/2011,Walter Aguilar,Novara,IT,South,Consumer,10/09/2011,Economy,Piedmont,"Dania Stackable Bookrack, Traditional",0,$242.00,$102.00,2,Furniture,Bookcases
BN-2011-5132700,10/03/2011,Walter Aguilar,Novara,IT,South,Consumer,10/09/2011,Economy,Piedmont,"Acco Hole Reinforcements, Recycled",0,$21.00,$11.00,3,Office Supplies,Binders
BN-2011-5132700,10/03/2011,Walter Aguilar,Novara,IT,South,Consumer,10/09/2011,Economy,Piedmont,"Hon Round Labels, Alphabetical",0,$39.00,$0.00,6,Office Supplies,Labels
BN-2011-5132700,10/03/2011,Walter Aguilar,Novara,IT,South,Consumer,10/09/2011,Economy,Piedmont,"Tenex Shelving, Wire Frame",0.4,$290.00,-$136.00,9,Office Supplies,Storage
BN-2011-303096,24/10/2011,Sandra Hooks,Ferrara,IT,South,Corporate,28/10/2011,Economy,Emilia-Romagna,"Apple Smart Phone, Full Size",0.4,$383.00,-$77.00,1,Technology,Phones
AZ-2011-2141552,31/10/2011,Craig Rayner,Pozzuoli,IT,South,Consumer,11/02/2011,Priority,Campania,"Elite Letter Opener, Easy Grip",0,$82.00,$3.00,3,Office Supplies,Supplies
AZ-2011-8878816,11/01/2011,Larry Lambert,Messina,IT,South,Consumer,11/06/2011,Economy,Sicily,"Dania Floating Shelf Set, Traditional",0,$677.00,$61.00,4,Furniture,Bookcases
AZ-2011-8878816,11/01/2011,Larry Lambert,Messina,IT,South,Consumer,11/06/2011,Economy,Sicily,"Eldon File Cart, Single Width",0.4,$770.00,$38.00,10,Office Supplies,Storage
AZ-2011-8878816,11/01/2011,Larry Lambert,Messina,IT,South,Consumer,11/06/2011,Economy,Sicily,"Fellowes File Cart, Blue",0.4,$494.00,$0.00,6,Office Supplies,Storage
AZ-2011-8878816,11/01/2011,Larry Lambert,Messina,IT,South,Consumer,11/06/2011,Economy,Sicily,"Stiletto Shears, High Speed",0,$144.00,$13.00,3,Office Supplies,Supplies
